"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
69887,607259,"Nick Martinez",34,2025,"CIN",40,26,0,165.7,11,14,0,0,5,4.45,86,82,91,44,1,22,270,42,116,6,683,2578
70293,542888,"Shawn Armstrong",34,2025,"TEX",71,2,0,74,4,3,9,3,12,2.31,21,19,25,8,2,5,67,20,74,6,284,1117
70361,571948,"Hoby Milner",34,2025,"TEX",73,0,0,70.3,3,4,0,4,18,3.84,35,30,47,14,2,5,101,21,58,2,293,1157
70371,573186,"Marcus Stroman",34,2025,"NYY",9,9,0,39,3,2,0,0,0,6.23,27,27,27,11,0,6,73,16,26,2,175,704
70437,605182,"Mike Clevinger",34,2025,"CWS",8,0,0,5.7,0,2,0,0,2,7.94,5,5,4,1,0,0,6,8,3,0,31,114
70514,606965,"Chris Devenski",34,2025,"NYM",13,1,0,16.7,0,0,0,0,2,2.16,4,4,5,4,0,1,17,5,14,2,65,262
70641,608379,"Michael Wacha",34,2025,"KC",31,31,0,172.7,10,13,0,0,0,3.86,74,74,116,29,6,15,252,45,126,4,716,2665
99821,571927,"Steven Matz",34,2025,,53,2,0,76.7,5,2,2,4,13,3.05,31,26,48,13,3,8,115,11,59,2,309,1160
99839,572955,"Pierce Johnson",34,2025,"ATL",65,0,0,59,3,3,1,3,16,3.05,21,20,35,8,1,8,86,19,59,1,238,968
99874,571760,"Andrew Heaney",34,2025,,27,23,0,122.3,5,10,0,0,0,5.52,77,75,69,34,1,25,240,40,86,9,536,2080
99953,573262,"Mike Yastrzemski",34,2025,"SF",1,0,0,1,0,0,0,0,0,18,2,2,1,1,0,0,3,1,0,1,7,21
99954,573124,"Taylor Rogers",34,2025,,57,0,0,50.7,3,2,0,2,10,3.38,25,19,26,13,1,7,83,23,53,3,221,894
100036,571912,"Luke Maile",34,2025,"KC",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13
100110,573009,"Joe Mantiply",34,2025,"AZ",10,0,0,9.7,0,1,0,1,0,15.83,17,17,17,4,0,5,45,3,8,1,58,192
100171,571657,"Kyle Farmer",34,2025,"COL",1,0,0,1,0,0,0,0,0,9,1,1,2,0,0,1,6,0,0,0,5,7
100294,608650,"Dietrich Enns",34,2025,,24,3,0,46.3,3,3,2,0,4,4.27,25,22,36,7,1,6,77,15,49,0,200,741
100300,608671,"Travis Jankowski",34,2025,"NYM",1,0,0,1,0,0,0,0,0,18,2,2,2,0,0,0,2,1,0,1,6,13
100323,608717,"Chris Stratton",34,2025,,15,0,0,21,0,0,0,0,0,7.71,20,18,21,5,2,4,53,10,22,0,104,411
100544,621199,"Matt Bowman",34,2025,"BAL",20,0,0,24.7,0,1,0,0,0,6.2,18,17,17,10,0,4,53,6,18,2,114,447
101250,623168,"Tyler Heineman",34,2025,"TOR",3,0,0,3.3,0,0,0,0,0,32.4,12,12,12,2,0,1,20,0,0,2,27,58
102011,571510,"Matthew Boyd",34,2025,"CHC",31,31,0,179.7,14,8,0,0,0,3.21,69,64,107,25,3,19,242,42,154,9,718,2746
102077,608665,"Kendall Graveman",34,2025,"AZ",19,0,0,17.7,1,0,0,0,1,7.13,14,14,11,9,1,2,40,12,9,1,82,324
102190,623437,"Justin Topa",34,2025,"MIN",54,1,0,60,1,5,4,4,4,3.9,32,26,49,17,0,2,91,18,49,4,268,978
102634,641755,"Tyler Kinley",34,2025,,73,0,0,72.7,6,3,3,3,14,3.96,35,32,36,11,0,6,82,33,73,3,308,1228
102705,641941,"Emilio Pagán",34,2025,"CIN",70,0,0,68.7,2,4,32,6,2,2.88,26,22,20,11,0,10,82,22,81,2,270,1068
103395,643361,"Kevin Herget",34,2025,,7,0,0,13,0,0,0,0,0,2.77,5,4,8,4,0,0,16,5,6,0,56,216
103426,643410,"Mark Leiter Jr.",34,2025,"NYY",59,0,0,48.3,6,7,2,4,14,4.84,31,26,41,10,1,5,84,17,54,4,219,832
103494,643511,"Tyler Rogers",34,2025,,81,0,0,77.3,4,6,0,2,32,1.98,20,17,54,7,1,4,87,7,48,1,299,978
107196,623433,"Nick Anderson",34,2025,"COL",12,0,0,14.7,0,0,0,0,0,6.14,10,10,10,4,0,3,30,3,10,0,62,241
108282,667297,"Tommy Nance",34,2025,"TOR",30,0,0,31.7,2,0,0,0,5,1.99,11,7,23,2,0,0,27,7,32,1,126,461
125512,579328,"Yusei Kikuchi",34,2025,"LAA",33,33,0,178.3,7,11,0,0,0,3.99,87,79,120,35,1,24,289,74,174,3,772,3094
138046,663158,"Robert Suarez",34,2025,"SD",70,0,0,69.7,4,6,40,5,0,2.97,24,23,34,6,1,6,73,16,75,2,269,1072
55769,518585,"Fernando Cruz",35,2025,"NYY",49,0,0,48,3,4,2,1,16,3.56,21,19,21,7,0,5,55,24,72,3,200,792
57820,543135,"Nathan Eovaldi",35,2025,"TEX",22,22,1,130,11,3,0,0,0,1.73,28,25,59,20,1,10,142,21,129,7,496,1918
58343,543391,"Casey Kelly",35,2025,"AZ",2,0,0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,24
58715,544150,"Albert Suárez",35,2025,"BAL",5,1,0,11.7,2,0,0,0,0,2.31,4,3,6,2,1,0,13,2,10,1,44,173
58750,543859,"Michael Tonkin",35,2025,"MIN",21,0,0,24,2,1,0,1,2,4.88,13,13,12,5,0,3,34,8,19,5,103,397
59012,541640,"Erasmo Ramírez",35,2025,"MIN",9,0,0,11,0,1,1,0,0,2.45,4,3,7,1,0,2,17,2,5,0,42,158
59541,552640,"Andrew Kittredge",35,2025,,54,0,0,53,4,3,5,1,15,3.4,22,20,26,6,2,7,72,11,64,0,208,768
59626,571578,"Patrick Corbin",35,2025,"TEX",31,30,1,155.3,7,11,0,0,0,4.4,79,76,106,31,2,21,258,51,131,3,663,2588
61025,476594,"Robert Stock",35,2025,"BOS",2,0,0,2.7,0,0,0,0,0,10.13,3,3,3,0,0,1,7,4,1,0,15,59
65851,518397,"Scott Alexander",35,2025,,21,0,0,17.7,1,1,0,1,3,6.11,12,12,9,9,0,5,47,9,8,1,81,313
65947,542881,"Tyler Anderson",35,2025,"LAA",26,26,0,136.3,2,8,0,0,0,4.56,73,69,75,29,3,28,254,57,104,3,599,2339
66213,554430,"Zack Wheeler",35,2025,"PHI",24,24,1,149.7,10,5,0,0,0,2.71,48,45,65,21,2,19,189,33,195,8,585,2394
67028,592454,"Tommy Kahnle",35,2025,"DET",66,0,0,63,1,5,9,5,16,4.43,32,31,33,8,2,8,87,31,50,1,267,1035
68419,534910,"Jesse Hahn",35,2025,"SEA",3,0,0,5,0,1,0,0,0,5.4,4,3,5,0,0,1,9,5,3,1,25,79
69159,542932,"Jon Berti",35,2025,"CHC",4,0,0,3.7,0,0,0,0,0,7.36,3,3,2,2,0,0,6,4,0,0,19,51
69172,543294,"Kyle Hendricks",35,2025,"LAA",31,31,0,164.7,8,10,0,0,0,4.76,92,87,102,37,3,25,285,43,114,5,695,2573
69177,543518,"Scott McGough",35,2025,,13,0,0,16,0,0,0,0,0,6.75,12,12,8,6,0,4,36,7,16,1,75,297
69837,606930,"Jacob Barnes",35,2025,"TOR",6,0,0,8,0,1,0,0,0,9,9,8,8,1,0,1,14,3,5,0,36,146
69856,607067,"Colin Rea",35,2025,"CHC",32,27,0,159.3,11,7,1,0,0,3.95,73,70,103,29,2,20,247,44,127,6,662,2534
70069,607625,"Seth Lugo",35,2025,"KC",26,26,0,145.3,8,7,0,0,0,4.15,70,67,82,23,1,27,239,55,125,6,611,2380
70306,543243,"Sonny Gray",35,2025,"STL",32,32,1,180.7,14,8,0,0,0,4.28,93,86,124,31,4,25,298,38,201,3,753,2719
70432,605154,"John Brebbia",35,2025,,22,0,0,23.3,1,1,0,0,2,7.71,23,20,16,7,0,5,50,12,26,4,115,459
70436,605177,"Andrew Chafin",35,2025,,42,0,0,33.7,1,1,0,0,4,2.41,11,9,26,1,0,2,36,19,36,0,143,614
70637,608372,"Tomoyuki Sugano",35,2025,"BAL",30,30,0,157,10,10,0,0,0,4.7,85,82,116,21,3,33,299,36,106,8,675,2564
70803,543101,"Anthony DeSclafani",35,2025,"AZ",13,4,0,38.7,1,2,2,0,1,5.12,23,22,18,8,0,11,78,12,36,5,169,634
71054,543592,"Austin Nola",35,2025,"COL",1,0,0,1,0,0,0,0,0,72,8,8,2,4,0,2,18,0,0,0,11,29
71213,607732,"Jacob Stallings",35,2025,"COL",1,0,0,2,0,0,0,0,0,4.5,1,1,1,1,0,0,3,0,1,0,8,26
99616,543056,"Danny Coulombe",35,2025,,55,1,0,43,2,1,2,0,9,2.3,11,11,25,4,0,3,45,18,43,0,176,714
100324,608718,"Brent Suter",35,2025,"CIN",48,3,0,67.7,1,2,0,1,0,4.52,38,34,47,10,1,11,114,18,53,2,291,1116
101231,623149,"Paul Sewald",35,2025,,22,0,0,19.7,1,1,2,2,4,4.58,11,10,11,3,0,4,33,6,20,0,81,316
101287,623211,"Huascar Brazobán",35,2025,"NYM",52,3,0,63,5,2,2,4,12,3.57,29,25,37,7,1,6,78,27,57,4,262,1011
102294,628452,"Raisel Iglesias",35,2025,"ATL",70,0,0,67.3,4,6,29,5,2,3.21,25,24,31,12,0,8,87,17,73,2,267,966
102757,642121,"Cole Sulser",35,2025,"TB",18,0,0,22.7,2,1,0,1,0,1.99,5,5,17,2,0,1,25,7,22,0,90,387
105123,657612,"Tim Hill",35,2025,"NYY",70,0,0,67,4,4,0,0,15,3.09,27,23,41,9,0,8,91,16,37,0,269,899
51611,500743,"Miguel Rojas",36,2025,"LAD",4,0,0,5,0,0,0,0,0,12.6,7,7,5,3,0,3,23,2,0,1,28,69
51645,500779,"Jose Quintana",36,2025,"MIL",24,24,0,131.7,11,7,0,0,0,3.96,65,58,86,16,0,18,190,50,89,5,556,2174
56426,521230,"Liam Hendriks",36,2025,"BOS",14,0,0,13.7,0,2,0,0,0,6.59,11,10,10,0,0,2,18,7,12,1,59,232
57557,519326,"Hunter Strickland",36,2025,"LAA",19,0,0,22,1,2,1,1,2,3.27,9,8,9,6,0,2,29,10,14,0,91,332
58436,519008,"T.J. McFarland",36,2025,"ATH",27,0,0,15.7,0,0,0,1,7,6.89,12,12,17,4,3,2,42,3,7,1,74,272
58552,519151,"Ryan Pressly",36,2025,"CHC",44,0,0,41.3,2,3,5,2,7,4.35,24,20,32,8,0,6,72,17,28,2,182,661
60625,571945,"Miles Mikolas",36,2025,"STL",31,31,0,156.3,8,11,0,0,0,4.84,87,84,94,42,4,29,306,37,100,3,669,2483
65751,519242,"Chris Sale",36,2025,"ATL",21,20,0,125.7,7,5,0,0,0,2.58,38,36,72,15,4,11,158,32,165,11,510,2031
65879,518876,"Merrill Kelly",36,2025,,32,32,0,184,12,9,0,0,0,3.52,79,72,96,35,3,23,267,48,167,2,748,2832
67355,593576,"Héctor Neris",36,2025,,35,0,0,26.7,3,2,0,2,7,6.75,25,20,14,9,0,6,56,16,35,1,124,542
68404,519141,"Drew Pomeranz",36,2025,"CHC",57,4,0,49.7,2,2,1,2,14,2.17,14,12,31,2,0,5,55,15,57,5,203,800
69516,605135,"Chris Bassitt",36,2025,"TOR",32,31,1,170.3,11,9,0,0,0,3.96,80,75,118,31,3,22,277,52,166,13,736,2829
47965,445276,"Kenley Jansen",37,2025,"LAA",62,0,0,59,5,4,29,1,0,2.59,18,17,23,5,1,8,68,19,57,1,234,865
49786,477132,"Clayton Kershaw",37,2025,"LAD",23,22,0,112.7,11,2,0,0,0,3.36,46,42,70,22,2,8,152,35,84,2,463,1770
53014,547973,"Aroldis Chapman",37,2025,"BOS",67,0,0,61.3,5,3,32,2,4,1.17,9,8,20,5,0,3,42,15,85,0,228,917
55617,518489,"Ryan Brasier",37,2025,"CHC",28,1,0,26,0,1,0,0,4,4.5,13,13,18,7,0,2,40,5,20,0,105,404
58350,518886,"Craig Kimbrel",37,2025,,14,0,0,12,0,1,0,0,2,2.25,4,3,7,0,0,2,15,7,17,0,49,230
59179,458677,"Justin Wilson",37,2025,"BOS",61,0,0,48.3,4,1,0,4,19,3.35,22,18,35,10,0,3,67,20,57,2,207,816
59507,548384,"Brooks Raley",37,2025,"NYM",30,0,0,25.7,3,1,0,0,10,2.45,7,7,9,5,0,0,19,6,25,2,99,388
65801,502043,"Kyle Gibson",37,2025,"BAL",4,4,0,12.3,0,3,0,0,0,16.78,23,23,14,6,2,7,60,7,10,0,73,280
67740,594798,"Jacob deGrom",37,2025,"TEX",30,30,0,172.7,12,8,0,0,0,2.97,57,57,76,19,1,26,221,37,185,3,669,2614
68099,596271,"Casey Lawrence",37,2025,,6,0,0,17.7,1,2,0,0,0,4.08,15,8,18,6,0,2,38,1,7,1,80,276
68804,595014,"Blake Treinen",37,2025,"LAD",32,0,0,26.7,2,7,2,3,10,5.4,18,16,21,5,0,4,47,19,36,2,129,511
102254,628317,"Kenta Maeda",37,2025,"DET",7,0,0,8,0,0,0,0,0,7.88,8,7,5,3,0,1,15,6,8,3,43,170
47229,471911,"Carlos Carrasco",38,2025,,11,9,0,45.7,2,2,0,0,0,7.09,36,36,35,15,1,10,108,17,34,0,212,779
49727,472610,"Luis García",38,2025,,58,0,0,55.3,2,2,2,1,12,3.42,23,21,36,15,2,2,80,26,48,0,233,897
53155,506433,"Yu Darvish",38,2025,"SD",15,15,0,72,5,5,0,0,0,5.38,44,43,36,15,1,14,125,19,68,6,296,1158
58453,489119,"Wade Miley",38,2025,"CIN",3,2,0,12,1,0,0,0,0,6.75,9,9,10,2,0,3,26,6,7,1,55,205
59239,489446,"Kirby Yates",38,2025,"LAD",50,0,0,41.3,4,3,3,2,15,5.23,26,24,12,17,0,9,82,18,52,1,179,762
60922,573204,"Caleb Thielbar",38,2025,"CHC",67,0,0,58,3,4,1,3,25,2.64,17,17,23,9,1,5,64,13,56,0,220,839
51434,493603,"Adam Ottavino",39,2025,"NYY",3,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,42
54159,455119,"Chris Martin",39,2025,"TEX",49,0,0,42.3,2,6,2,3,13,2.98,18,14,34,3,0,6,64,7,43,1,173,633
56753,453286,"Max Scherzer",40,2025,"TOR",17,17,0,85,5,5,0,0,0,5.19,49,49,47,21,0,19,165,23,82,2,358,1390
57235,502085,"David Robertson",40,2025,"PHI",20,0,0,17.7,2,0,2,1,10,4.08,9,8,10,4,0,4,34,8,22,0,78,304
47279,445926,"Jesse Chavez",41,2025,"ATL",4,0,0,8,0,1,0,0,0,9,8,8,6,4,0,4,30,5,8,0,43,171
48258,450203,"Charlie Morton",41,2025,,33,27,0,142,9,11,0,0,0,5.83,94,92,95,31,3,23,258,72,149,14,654,2548
45613,434378,"Justin Verlander",42,2025,"SF",29,29,0,152,4,11,0,0,0,3.91,74,66,98,41,1,16,247,52,137,6,662,2608
36959,448179,"Rich Hill",45,2025,"KC",2,2,0,9,0,2,0,0,0,5,7,5,6,1,0,2,16,8,4,0,43,171
